"","id","observed_on_string","observed_on","time_observed_at","time_zone","quality_grade","url","image_url","tag_list","description","num_identification_agreements","num_identification_disagreements","latitude","longitude","species_guess","scientific_name","iconic_taxon_name","taxon_id","taxon_subfamily_name","taxon_genus_name","datetimes","utc_hour","local_hour","season","midday_dist","is_night","local_hour_diff","hour_adj","coords.x1","coords.x2","grid_id","cell_lat","cell_long","category","year","yday","daymet_tile","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","temp_min","precip"
"72",15958812,"2006/08/17 4:32 PM PDT","2006-08-17","2006-08-17 23:32:00 UTC","Pacific Time (US & Canada)","research","https://www.inaturalist.org/observations/15958812","https://inaturalist-open-data.s3.amazonaws.com/photos/23884210/medium.jpeg","","",1,0,29.6393337944,-82.29899509,"Red Imported Fire Ant","Solenopsis invicta","Insecta",67598,"Myrmicinae","Solenopsis",2006-08-18 00:00:00,0,17,"3",2,FALSE,2.76777372262774,1,29.6393337944,-82.29899509,201,29.695652173913,-81.7391304347826,"ants",2006,230,10849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.114076,-82.306438,NA,NA,NA,NA,NA,NA,2018-06-01 17:00:00,NA,17,"3",NA,NA,NA,NA,28.114076,-82.306438,201,29.695652173913,-81.7391304347826,"baseline",2018,152,10490,1848806826,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/13104527","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Hylephila","Hylephila phyleus","","SPECIES","Hylephila phyleus (Drury, 1773)","Hylephila phyleus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.114076,-82.306438,200,NA,NA,NA,NA,NA,"2018-06-01T17:13:00",1,6,5715127,5715127,"HUMAN_OBSERVATION","iNaturalist","Observations",13104527,NA,"Joe MDO","2018-06-04T11:12:42","CC_BY_NC_4_0","briaariza","briaariza",NA,NA,"2022-01-31T14:13:52.230Z","StillImage;StillImage;StillImage;StillImage;StillImage","COORDINATE_ROUNDED",30.82,1.6
"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.540137,-81.415599,NA,NA,NA,NA,NA,NA,2021-06-17 12:00:00,NA,12,"3",NA,NA,NA,NA,27.540137,-81.415599,201,29.695652173913,-81.7391304347826,"baseline",2021,168,10490,3307197938,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83396894","Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Macromia","Macromia taeniolata","","SPECIES","Macromia taeniolata Rambur, 1842","Macromia taeniolata",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.540137,-81.415599,9,NA,NA,NA,NA,NA,"2021-06-17T11:35:39",17,6,1429883,1429883,"HUMAN_OBSERVATION","iNaturalist","Observations",83396894,NA,"Scott Ward","2021-06-17T15:49:53","CC_BY_NC_4_0","Scott Ward","Scott Ward",NA,NA,"2022-01-31T14:16:16.067Z","StillImage","COORDINATE_ROUNDED",NA,NA
"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.600025,-81.199738,NA,NA,NA,NA,NA,NA,2019-08-23 08:00:00,NA,8,"3",NA,NA,NA,NA,28.600025,-81.199738,201,29.695652173913,-81.7391304347826,"baseline",2019,235,10490,2397517304,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/31338646","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Anisota","","","GENUS","Anisota Hübner, 1820","Anisota pellucida",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.600025,-81.199738,10,NA,NA,NA,NA,NA,"2019-08-23T08:01:21",23,8,1867018,NA,"HUMAN_OBSERVATION","iNaturalist","Observations",31338646,NA,"Ryan Cooke","2020-03-25T04:40:58","CC_BY_NC_4_0","v1ctoriah","v1ctoriah",NA,NA,"2022-01-31T14:12:46.931Z","StillImage","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK",31.95,6.01
"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.124444,-81.569467,NA,NA,NA,NA,NA,NA,2018-07-18 11:00:00,NA,11,"3",NA,NA,NA,NA,30.124444,-81.569467,201,29.695652173913,-81.7391304347826,"baseline",2018,199,10849,2236243990,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/22150747","Animalia","Arthropoda","Insecta","Hymenoptera","Halictidae","Halictus","Halictus poeyi","","SPECIES","Halictus poeyi Lepeletier, 1841","Halictus poeyi",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.124444,-81.569467,5,NA,NA,NA,NA,NA,"2018-07-18T11:25:00",18,7,1353384,1353384,"HUMAN_OBSERVATION","iNaturalist","Observations",22150747,NA,"Rusty Burlew","2019-04-07T18:38:09","CC_BY_NC_4_0","Eric M Powell","Eric M Powell",NA,NA,"2022-01-31T14:15:08.270Z","StillImage","COORDINATE_ROUNDED",32.17,3.65
"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.181067,-81.013945,NA,NA,NA,NA,NA,NA,2019-08-12 17:00:00,NA,17,"3",NA,NA,NA,NA,29.181067,-81.013945,201,29.695652173913,-81.7391304347826,"baseline",2019,224,10490,3031639528,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/31245986","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Conocephalus","Conocephalus fasciatus","","SPECIES","Conocephalus fasciatus (De Geer, 1773)","Conocephalus fasciatus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.181067,-81.013945,3,NA,NA,NA,NA,NA,"2019-08-12T17:20:00",12,8,5095896,5095896,"HUMAN_OBSERVATION","iNaturalist","Observations",31245986,NA,"Brandon Woo","2019-08-22T14:09:21","CC_BY_NC_4_0","Brenna Farrell","Brenna Farrell",NA,NA,"2022-01-31T14:09:31.849Z","","COORDINATE_ROUNDED",33.3,13.95
"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.488038,-81.10239,NA,NA,NA,NA,NA,NA,2020-06-22 17:00:00,NA,17,"3",NA,NA,NA,NA,28.488038,-81.10239,201,29.695652173913,-81.7391304347826,"baseline",2020,174,10490,2802979711,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/50625790","Animalia","Arthropoda","Insecta","Hemiptera","Coreidae","Merocoris","Merocoris typhaeus","","SPECIES","Merocoris typhaeus (Fabricius, 1798)","Merocoris typhaeus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.488038,-81.10239,NA,NA,NA,NA,NA,NA,"2020-06-22T17:07:33",22,6,5156091,5156091,"HUMAN_OBSERVATION","iNaturalist","Observations",50625790,NA,"Richard Stovall","2020-06-23T07:17:14","CC_BY_4_0","Richard Stovall","Richard Stovall",NA,NA,"2022-01-31T14:13:16.339Z","StillImage;StillImage;StillImage;StillImage;StillImage;StillImage","COORDINATE_ROUNDED",33.17,0
"79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.138163,-81.363261,NA,NA,NA,NA,NA,NA,2020-08-09 11:00:00,NA,11,"3",NA,NA,NA,NA,29.138163,-81.363261,201,29.695652173913,-81.7391304347826,"baseline",2020,222,10490,2850864082,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/55982055","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Eumorpha","Eumorpha fasciatus","","SPECIES","Eumorpha fasciatus Sulzer, 1776","Eumorpha fasciatus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.138163,-81.363261,147,NA,NA,NA,NA,NA,"2020-08-09T11:02:49",9,8,5123983,5123983,"HUMAN_OBSERVATION","iNaturalist","Observations",55982055,NA,"johnadamhull","2020-08-10T00:56:15","CC_BY_NC_4_0","johnadamhull","johnadamhull",NA,NA,"2022-01-31T14:17:28.808Z","StillImage","COORDINATE_ROUNDED",33.59,0
"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.862411,-81.298545,NA,NA,NA,NA,NA,NA,2021-07-25 18:00:00,NA,18,"3",NA,NA,NA,NA,28.862411,-81.298545,201,29.695652173913,-81.7391304347826,"baseline",2021,206,10490,3333065030,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/88619511","Animalia","Arthropoda","Insecta","Orthoptera","Romaleidae","Romalea","Romalea microptera","","SPECIES","Romalea microptera (Palisot de Beauvois, 1817)","Romalea microptera",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.862411,-81.298545,29558,NA,NA,NA,NA,NA,"2021-07-25T18:04:36",25,7,1714599,1714599,"HUMAN_OBSERVATION","iNaturalist","Observations",88619511,NA,"Wendy Nolff","2021-07-25T23:03:06","CC_BY_NC_4_0","Wendy Nolff","Wendy Nolff",NA,NA,"2022-01-31T14:15:34.600Z","StillImage","COORDINATE_ROUNDED",NA,NA
"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.91203,-81.95305,NA,NA,NA,NA,NA,NA,2020-06-22 14:00:00,NA,14,"3",NA,NA,NA,NA,27.91203,-81.95305,201,29.695652173913,-81.7391304347826,"baseline",2020,174,10490,2802811831,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/50621809","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Argia","Argia fumipennis","atra","SUBSPECIES","Argia fumipennis atra Gloyd, 1968","Argia fumipennis atra",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.91203,-81.95305,6,NA,NA,NA,NA,NA,"2020-06-22T13:54:23",22,6,5051477,5051473,"HUMAN_OBSERVATION","iNaturalist","Observations",50621809,NA,"Mike Ostrowski","2020-06-26T19:40:53","CC_BY_NC_4_0","jjcomellas","jjcomellas",NA,NA,"2022-01-31T14:13:10.906Z","StillImage","",33.17,0
"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.724758,-82.217419,NA,NA,NA,NA,NA,NA,2019-08-17 11:00:00,NA,11,"3",NA,NA,NA,NA,29.724758,-82.217419,201,29.695652173913,-81.7391304347826,"baseline",2019,229,10849,2366066977,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/30992018","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Cisthene","Cisthene packardii","","SPECIES","Cisthene packardii (Grote, 1863)","Cisthene packardii",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.724758,-82.217419,10,NA,NA,NA,NA,NA,"2019-08-17T11:16:20",17,8,9288596,9288596,"HUMAN_OBSERVATION","iNaturalist","Observations",30992018,NA,"mbelitz","2019-08-17T15:17:32","CC0_1_0","mbelitz","mbelitz",NA,NA,"2022-01-31T14:17:19.581Z","StillImage","COORDINATE_ROUNDED",27.27,30.81
"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.317718,-81.453614,NA,NA,NA,NA,NA,NA,2019-07-26 19:00:00,NA,19,"3",NA,NA,NA,NA,28.317718,-81.453614,201,29.695652173913,-81.7391304347826,"baseline",2019,207,10490,2311421562,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/29968945","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Erythrodiplax","Erythrodiplax minuscula","","SPECIES","Erythrodiplax minuscula Rambur, 1842","Erythrodiplax minuscula",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.317718,-81.453614,493,NA,NA,NA,NA,NA,"2019-07-26T19:09:33",26,7,1428978,1428978,"HUMAN_OBSERVATION","iNaturalist","Observations",29968945,NA,"mmkimberly","2019-08-01T10:00:21","CC_BY_NC_4_0","mmkimberly","mmkimberly",NA,NA,"2022-01-31T14:15:21.340Z","StillImage","COORDINATE_ROUNDED",30.98,30.46
"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.509882,-81.070793,NA,NA,NA,NA,NA,NA,2019-06-14 19:00:00,NA,19,"3",NA,NA,NA,NA,28.509882,-81.070793,201,29.695652173913,-81.7391304347826,"baseline",2019,165,10490,2269243555,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/27002015","Animalia","Arthropoda","Insecta","Hymenoptera","Eumenidae","Zethus","Zethus slossonae","","SPECIES","Zethus slossonae Fox, 1892","Zethus slossonae",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.509882,-81.070793,NA,NA,NA,NA,NA,NA,"2019-06-14T18:51:12",14,6,5038024,5038024,"HUMAN_OBSERVATION","iNaturalist","Observations",27002015,NA,"Heather Holm","2019-06-16T13:34:34","CC_BY_4_0","Richard Stovall","Richard Stovall",NA,NA,"2022-01-31T14:14:43.398Z","StillImage;StillImage;StillImage;StillImage","COORDINATE_ROUNDED",29.77,0
"85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.582399,-82.448899,NA,NA,NA,NA,NA,NA,2020-07-18 20:00:00,NA,20,"3",NA,NA,NA,NA,28.582399,-82.448899,201,29.695652173913,-81.7391304347826,"baseline",2020,200,10490,2901526437,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/53553012","Animalia","Arthropoda","Insecta","Phasmida","Pseudophasmatidae","Anisomorpha","Anisomorpha buprestoides","","SPECIES","Anisomorpha buprestoides (Stoll, 1813)","Anisomorpha buprestoides",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.582399,-82.448899,29607,NA,NA,NA,NA,NA,"2020-07-18T19:56:23",18,7,1415014,1415014,"HUMAN_OBSERVATION","iNaturalist","Observations",53553012,NA,"Abby H","2020-07-19T02:27:51","CC_BY_NC_4_0","Abby H","Abby H",NA,NA,"2022-01-31T14:17:42.558Z","StillImage;StillImage;StillImage","COORDINATE_ROUNDED",32.29,0
"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.946947,-81.285878,NA,NA,NA,NA,NA,NA,2019-06-08 14:00:00,NA,14,"3",NA,NA,NA,NA,28.946947,-81.285878,201,29.695652173913,-81.7391304347826,"baseline",2019,159,10490,3008474331,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/26618737","Animalia","Arthropoda","Insecta","Hemiptera","Coreidae","Leptoglossus","Leptoglossus phyllopus","","SPECIES","Leptoglossus phyllopus (Linnaeus, 1767)","Leptoglossus phyllopus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.946947,-81.285878,5,NA,NA,NA,NA,NA,"2019-06-08T13:39:15",8,6,5156098,5156098,"HUMAN_OBSERVATION","iNaturalist","Observations",26618737,NA,"smoorman","2020-09-30T23:19:12","CC_BY_NC_4_0","nrnormal","nrnormal",NA,NA,"2022-01-31T14:14:03.782Z","StillImage","COORDINATE_ROUNDED",32.44,6.77
"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.516625,-83.444643,NA,NA,NA,NA,NA,NA,2017-07-16 10:00:00,NA,10,"3",NA,NA,NA,NA,31.516625,-83.444643,201,29.695652173913,-81.7391304347826,"baseline",2017,197,11029,1580499209,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/7074629","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Dione","","","GENUS","Dione Hübner, 1819","Dione vanillae",NA,"US",NA,"Georgia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",31.516625,-83.444643,20,NA,NA,NA,NA,NA,"2017-07-16T10:08:58",16,7,1897643,NA,"HUMAN_OBSERVATION","iNaturalist","Observations",7074629,NA,"lanceramsey","2017-07-16T14:54:44","CC_BY_NC_4_0","lanceramsey","lanceramsey",NA,NA,"2022-01-31T14:13:49.583Z","StillImage","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK",30.62,24.31
"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.718731,-81.510214,NA,NA,NA,NA,NA,NA,2020-07-28 12:00:00,NA,12,"3",NA,NA,NA,NA,28.718731,-81.510214,201,29.695652173913,-81.7391304347826,"baseline",2020,210,10490,2826437502,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/54644230","Animalia","Arthropoda","Insecta","Coleoptera","Silphidae","Nicrophorus","Nicrophorus carolinus","","SPECIES","Nicrophorus carolinus (Linnaeus, 1771)","Nicrophorus carolina",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.718731,-81.510214,29582,NA,NA,NA,NA,NA,"2020-07-28T12:29:52",28,7,1038991,1038991,"HUMAN_OBSERVATION","iNaturalist","Observations",54644230,NA,"I. M. A. Shark","2020-07-28T16:47:05","CC_BY_NC_4_0","David Pflug","David Pflug",NA,NA,"2022-01-31T14:10:16.105Z","StillImage;StillImage","COORDINATE_ROUNDED;TAXON_MATCH_FUZZY",32.3,0
"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.745838,-82.235588,NA,NA,NA,NA,NA,NA,2020-06-23 19:00:00,NA,19,"3",NA,NA,NA,NA,29.745838,-82.235588,201,29.695652173913,-81.7391304347826,"baseline",2020,175,10849,2802699047,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/50718648","Animalia","Arthropoda","Insecta","Mantodea","Coptopterygidae","Brunneria","Brunneria borealis","","SPECIES","Brunneria borealis Scudder, 1896","Brunneria borealis",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.745838,-82.235588,3217744,NA,NA,NA,NA,NA,"2020-06-23T18:46:03",23,6,5048768,5048768,"HUMAN_OBSERVATION","iNaturalist","Observations",50718648,NA,"nzoo","2020-06-23T23:04:21","CC_BY_NC_4_0","nzoo","nzoo",NA,NA,"2022-01-31T14:12:47.735Z","StillImage","COORDINATE_ROUNDED",33,4.57
"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.706334,-82.394567,NA,NA,NA,NA,NA,NA,2020-07-18 14:00:00,NA,14,"3",NA,NA,NA,NA,29.706334,-82.394567,201,29.695652173913,-81.7391304347826,"baseline",2020,200,10849,3070347090,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/53505083","Animalia","Arthropoda","Insecta","Hymenoptera","Cynipidae","Callirhytis","","","GENUS","Callirhytis Förster, 1869","Callirhytis furva",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.706334,-82.394567,360,NA,NA,NA,NA,NA,"2020-07-18T13:31:02",18,7,1309629,NA,"HUMAN_OBSERVATION","iNaturalist","Observations",53505083,NA,"megachile","2020-07-19T14:05:35","CC_BY_4_0","Noah Frade","Noah Frade",NA,NA,"2022-01-31T14:12:01.589Z","StillImage;StillImage","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK",34.33,8.39
"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.504288,-80.950434,NA,NA,NA,NA,NA,NA,2017-06-30 10:00:00,NA,10,"3",NA,NA,NA,NA,28.504288,-80.950434,201,29.695652173913,-81.7391304347826,"baseline",2017,181,10490,2294647516,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/29393361","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strymon","Strymon melinus","","SPECIES","Strymon melinus Hübner, 1818","Strymon melinus",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.504288,-80.950434,356,NA,NA,NA,NA,NA,"2017-06-30T10:12:00",30,6,1925429,1925429,"HUMAN_OBSERVATION","iNaturalist","Observations",29393361,NA,"Edward Perry IV","2019-07-23T18:07:39","CC_BY_NC_4_0","Edward Perry IV","Edward Perry IV",NA,NA,"2022-01-31T14:14:11.231Z","StillImage","COORDINATE_ROUNDED",33,0
"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.454864,-81.92215,NA,NA,NA,NA,NA,NA,2018-08-15 10:00:00,NA,10,"3",NA,NA,NA,NA,28.454864,-81.92215,201,29.695652173913,-81.7391304347826,"baseline",2018,227,10490,1891341976,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/15457905","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Thorybes","","","GENUS","Thorybes Scudder, 1872","Thorybes dorantes",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.454864,-81.92215,196,NA,NA,NA,NA,NA,"2018-08-15T09:59:00",15,8,1946490,NA,"HUMAN_OBSERVATION","iNaturalist","Observations",15457905,NA,"Tom Palmer","2021-05-28T22:09:07","CC_BY_NC_4_0","Tom Palmer","Tom Palmer",NA,NA,"2022-01-31T14:12:02.540Z","StillImage","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK",32.55,12.71
"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.295988,-82.040562,NA,NA,NA,NA,NA,NA,2020-06-28 12:00:00,NA,12,"3",NA,NA,NA,NA,28.295988,-82.040562,201,29.695652173913,-81.7391304347826,"baseline",2020,180,10490,2814366975,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/51370832","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ancyloxypha","Ancyloxypha numitor","","SPECIES","Ancyloxypha numitor Fabricius, 1793","Ancyloxypha numitor",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.295988,-82.040562,122,NA,NA,NA,NA,NA,"2020-06-28T12:26:00",28,6,1949697,1949697,"HUMAN_OBSERVATION","iNaturalist","Observations",51370832,NA,"Edward Perry IV","2020-06-29T16:06:42","CC_BY_NC_4_0","Edward Perry IV","Edward Perry IV",NA,NA,"2022-01-31T14:12:30.325Z","StillImage","COORDINATE_ROUNDED",34.47,0
"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.020408,-82.637473,NA,NA,NA,NA,NA,NA,2021-08-02 02:00:00,NA,2,"3",NA,NA,NA,NA,29.020408,-82.637473,201,29.695652173913,-81.7391304347826,"baseline",2021,214,10849,3335104219,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/89717901","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Schistocerca","Schistocerca americana","","SPECIES","Schistocerca americana (Drury, 1773)","Schistocerca americana",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.020408,-82.637473,82,NA,NA,NA,NA,NA,"2021-08-02T02:22:00",2,8,1707282,1707282,"HUMAN_OBSERVATION","iNaturalist","Observations",89717901,NA,"Chris Evers","2021-08-03T00:20:23","CC_BY_NC_4_0","Chris Evers","Chris Evers",NA,NA,"2022-01-31T14:12:02.554Z","StillImage","COORDINATE_ROUNDED",NA,NA
"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.123392,-81.999105,NA,NA,NA,NA,NA,NA,2021-06-21 09:00:00,NA,9,"3",NA,NA,NA,NA,28.123392,-81.999105,201,29.695652173913,-81.7391304347826,"baseline",2021,172,10490,3314488131,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/83949263","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Dione","","","GENUS","Dione Hübner, 1819","Dione vanillae",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.123392,-81.999105,29656,NA,NA,NA,NA,NA,"2021-06-21T08:32:00",21,6,1897643,NA,"HUMAN_OBSERVATION","iNaturalist","Observations",83949263,NA,"bunnyinglasses","2021-06-21T16:28:10","CC_BY_NC_4_0","bunnyinglasses","bunnyinglasses",NA,NA,"2022-01-31T14:12:03.606Z","StillImage;StillImage","COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK",NA,NA
"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.295123,-83.098383,NA,NA,NA,NA,NA,NA,2006-07-16 19:00:00,NA,19,"3",NA,NA,NA,NA,29.295123,-83.098383,201,29.695652173913,-81.7391304347826,"baseline",2006,197,10849,2283061449,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/27847522","Animalia","Arthropoda","Insecta","Orthoptera","Romaleidae","Romalea","Romalea microptera","","SPECIES","Romalea microptera (Palisot de Beauvois, 1817)","Romalea microptera",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.295123,-83.098383,29508,NA,NA,NA,NA,NA,"2006-07-16T18:35:00",16,7,1714599,1714599,"HUMAN_OBSERVATION","iNaturalist","Observations",27847522,NA,"Janson Jones","2019-06-29T02:07:43","CC_BY_NC_4_0","Janson Jones","Janson Jones",NA,NA,"2022-01-31T14:12:33.110Z","StillImage","COORDINATE_ROUNDED",NA,NA
"97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.14681,-80.649589,NA,NA,NA,NA,NA,NA,2020-06-27 09:00:00,NA,9,"3",NA,NA,NA,NA,28.14681,-80.649589,201,29.695652173913,-81.7391304347826,"baseline",2020,179,10490,2814180064,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/51111325","Animalia","Arthropoda","Insecta","Hemiptera","Acanaloniidae","Acanalonia","Acanalonia servillei","","SPECIES","Acanalonia servillei Spinola, 1839","Acanalonia servillei",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.14681,-80.649589,190,NA,NA,NA,NA,NA,"2020-06-27T09:13:00",27,6,2064544,2064544,"HUMAN_OBSERVATION","iNaturalist","Observations",51111325,NA,"Edward Perry IV","2020-06-27T16:33:09","CC_BY_NC_4_0","Edward Perry IV","Edward Perry IV",NA,NA,"2022-01-31T14:17:16.004Z","StillImage;StillImage","",33.81,0
