"term","samplesize","meanlightness","sdlightness","selightness","meanred","sdred","sered","meangreen","sdgreen","segreen","meanblue","sdblue","seblue","meansolar","sdsolar","sesolar","meantemp","sdtemp","setemp","meanredness","sdredness","seredness","meanorangeness","sdorangeness","seorangeness","meanyellowness","sdyellowness","seyellowness","meanbrownness","sdbrownness","sebrownness","meandarkbrownness","sddarkbrownness","sedarkbrownness","meanbrownblackness","sdbrownblackness","sebrownblackness","meanblueness","sdblueness","seblueness","meangreenness","sdgreenness","segreenness","meanpurpleness","sdpurpleness","sepurpleness","meanpixSD","sdpixSD","sepixSD","meanpixUsed","sdpixSD","sepixSD","numvalidtaxa"
"999","carebara semilaevis",5,0.463599505990062,0.0715242933743091,0.0319866364055186,163.747807546667,25.7516949776248,11.5165081011618,124.394175499174,22.8529870371127,10.2201665007811,72.687940508265,12.5887361182211,5.62985394222984,NA,NA,NA,NA,NA,NA,"0.192631903107114","0.0356327395113439","0.0159354455543815","0.417538061667314","0.0808075231720022","0.0361382229811973","0.273970493411432","0.106029161535293","0.047417682558044","0.516226167957075","0.0569751981854512","0.0254800832348383","0.394719023623961","0.0693102735695348","0.0309964966481173","0.357851735111111","0.10098703912794","0.0451627768673011","0","0","0","0","0","0","0","0","0",20.9276016893632,6.9911815043213,3.12655141734033,1864.8,"6.9911815043213","3.12655141734033",1
"1000","carebara asina",5,0.535222752870571,0.0637475525592846,0.0285087721843602,182.185625051478,18.4648274253121,8.25772186316007,145.338385798476,19.6997379259103,8.80999062825324,90.777978912513,15.5917709532158,6.97285194819943,NA,NA,NA,NA,NA,NA,"0.167946206802298","0.0607671571357421","0.0271758988309862","0.412630955966025","0.0491842533385798","0.0219958667775271","0.294811648572948","0.0405753827608931","0.018145862813286","0.445356345623138","0.0685703538753216","0.030665594501287","0.309852746042806","0.0775772335123678","0.0346935935280058","0.285546568425576","0.0724110879424005","0.0323832229927846","0","0","0","0","0","0","0","0","0",22.6748667340559,3.35562654005076,1.50068181013119,3028.8,"3.35562654005076","1.50068181013119",1
"1001","anochetus cato",7,0.432028401177525,0.102008476281663,0.0385555799802729,133.484333139202,37.3888078506355,14.1316410557087,104.844188508453,26.1177077899673,9.87156566104396,86.8501514613355,16.7141578750363,6.31735787303113,NA,NA,NA,NA,NA,NA,"0.109673923589926","0.101434148035473","0.0383385043073676","0.176327238211135","0.152320530522661","0.0575717490474836","0.0539991454732687","0.0605692973260213","0.0228930425443688","0.285674289229303","0.145541855916781","0.0550096508723712","0.22989143947501","0.105743935439756","0.0399674508324093","0.47653202690509","0.146622775884845","0.0554182002184655","0","0","0","0","0","0","0","0","0",36.4844780545021,10.815696986601,4.08794921176814,1632.57142857143,"10.815696986601","4.08794921176814",1
"1002","anochetus turneri",3,0.394830915993267,0.0709858726711683,0.0409837126953595,122.498220025722,18.8845630439036,10.9030075569262,89.9883137989876,22.8701891462556,13.2041098600083,78.865547130844,17.5117912694226,10.1104374033937,NA,NA,NA,NA,NA,NA,"0.12985693782102","0.0343849249532606","0.0198521456778301","0.131664410326312","0.0544527333938035","0.0314383002830234","0","0","0","0.303091181276384","0.0320945018664119","0.0185297692920799","0.266302997588783","0.0335388562708538","0.0193636676962896","0.519614823428541","0.0740571099760927","0.0427568923801028","0","0","0","0","0","0","0","0","0",39.2609579109003,14.2146014850588,8.20680399382194,1720,"14.2146014850588","8.20680399382194",1
"1003","hypoponera ignavia",3,0.444812157771794,0.0456936101266141,0.0263812181068464,146.762664161257,11.6655594015769,6.73511386074801,111.533935311388,10.3107935492472,5.95293943121655,80.0915363023583,11.6507509011268,6.72656416902686,NA,NA,NA,NA,NA,NA,"0.162839501744992","0.0125295352722915","0.0072339305622784","0.307585725958191","0.00462415662312812","0.00266975807113801","0.129513394548083","0.0179279647669636","0.0103507152842286","0.448836870217599","0.0426177064881239","0.0246053443131628","0.364950445559687","0.0544100363285717","0.0314136491209182","0.424460140544092","0.0457472917708899","0.0264122112186197","0","0","0","0","0","0","0","0","0",23.7458000201237,4.00092699528186,2.30993627773402,1775.33333333333,"4.00092699528186","2.30993627773402",1
"1004","hypoponera hebes",3,0.340383717428294,0.00256267571903707,0.00147956151623177,99.8893134091079,5.99683177997274,3.46227244245216,83.5667258509783,3.52595521017317,2.03571118974404,73.7063824793222,4.71108862190905,2.71994828403537,NA,NA,NA,NA,NA,NA,"0.0239679684366302","0.0415137390864507","0.0239679684366302","0.0404479992897991","0.0700579898344419","0.0404479992897991","0","0","0","0.232667161024186","0.0909731888973173","0.0525233950989048","0.226584612058521","0.0822235036911611","0.047471761989806","0.608277202317224","0.0235169873724421","0.0135775389900085","0","0","0","0","0","0","0","0","0",25.5622895913865,8.3183617212082,4.80260837895623,1784.33333333333,"8.3183617212082","4.80260837895623",1
"1005","hypoponera sabronae",4,0.323418160762161,0.0280874331626505,0.0140437165813253,90.0836778309095,9.31492180355798,4.65746090177899,79.846731980395,5.61335389136932,2.80667694568466,74.8595841577927,6.04024442878711,3.02012221439355,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.134138562039552","0.0551791183528528","0.0275895591764264","0.140304809313067","0.0523885814134853","0.0261942907067427","0.646730675172904","0.0365291051119921","0.018264552555996","0","0","0","0","0","0","0","0","0",27.5695658272375,6.44444025065938,3.22222012532969,2125.75,"6.44444025065938","3.22222012532969",1
"1006","neivamyrmex californicus",11,0.494107848394603,0.0617173825778087,0.0186084910048554,167.385748002565,21.440463814172,6.46454307298188,120.30071494077,20.2066775859868,6.09254252840025,84.6092546786829,13.6532515988816,4.1166102474373,NA,NA,NA,NA,NA,NA,"0.243686127950111","0.0762558063207518","0.0229919906956314","0.368885456150589","0.0935545468097574","0.0282077571999733","0.160163275092052","0.102286590295216","0.0308405673721855","0.445520638122335","0.0758462013812516","0.022868490159577","0.329751617238781","0.0675769573206804","0.0203752192642325","0.343585301950727","0.0840802502516548","0.0253511493058113","0","0","0","0","0","0","0","0","0",29.6844622782037,2.65420209123466,0.800272041309274,2371,"2.65420209123466","0.800272041309274",1
"1007","neivamyrmex nigrescens",8,0.404977026938723,0.0473556386023484,0.01674274659157,131.819188609971,20.1168321223774,7.11237420486221,94.6246578958275,12.5606123221173,4.44084707441222,74.7190951287776,11.1362176836269,3.93724752043105,NA,NA,NA,NA,NA,NA,"0.173545756420093","0.0996503754774846","0.0352317281239575","0.231080131530978","0.128146602780098","0.045306665905913","0.0482934012397975","0.0558270632550453","0.0197378475006864","0.389006928500896","0.133352840955344","0.0471473490650076","0.328657476075262","0.102209051495893","0.0361363567056954","0.483062005451094","0.0788895377348133","0.0278916635484792","0","0","0","0","0","0","0","0","0",22.9761598070107,4.56500310413967,1.6139723255374,2200.5,"4.56500310413967","1.6139723255374",1
"1008","eciton hamatum",14,0.451984457268417,0.1228923219304,0.0328443545806201,138.309300390924,35.1113006004241,9.3838898036298,115.333992967527,33.9440239143039,9.0719219868419,92.2027728159693,29.4507477085315,7.87104340783162,NA,NA,NA,NA,NA,NA,"0.0555138229318405","0.0700277130786579","0.018715693565689","0.184720203118325","0.0932620165597173","0.0249253223690071","0.0690886509450478","0.067468926610209","0.0180318291163427","0.314196566952167","0.112189776863365","0.0299839790943806","0.256792605737459","0.119909787250547","0.0320472386580357","0.45761058670226","0.137691374903624","0.0367995678573717","0","0","0","0","0","0","0","0","0",33.7030618661471,13.91960371046,3.72017057458632,2048.71428571429,"13.91960371046","3.72017057458632",1
"1009","neivamyrmex harrisii",4,0.427813498335927,0.0785512443533488,0.0392756221766744,148.51307884258,38.2808213100545,19.1404106550272,107.043262618697,23.1459459547612,11.5729729773806,69.671805308743,8.54327696637137,4.27163848318569,NA,NA,NA,NA,NA,NA,"0.201523097088508","0.13649106445064","0.0682455322253201","0.344107184161281","0.222701738898671","0.111350869449336","0.183964823430341","0.139092283473421","0.0695461417367103","0.470979051823739","0.163027610733553","0.0815138053667764","0.371801190748765","0.108720046838145","0.0543600234190723","0.417595769244785","0.150120867882567","0.0750604339412833","0","0","0","0","0","0","0","0","0",26.1513789934587,8.43548880768628,4.21774440384314,1817.5,"8.43548880768628","4.21774440384314",1
"1010","prionopelta nominata",7,0.433589074626228,0.0733061663462892,0.027707126531402,154.283854323778,21.5037237546804,8.12764361667379,108.50574229404,23.4027095069672,8.8453927657889,66.8465737355986,18.8103143950046,7.1096305674458,NA,NA,NA,NA,NA,NA,"0.238968156959002","0.0629365133179102","0.0237877660892421","0.404494058262821","0.0766195355006667","0.0289594623577213","0.205496792172823","0.0802386957998613","0.0303273763729423","0.547176702646995","0.106077876519162","0.040093668696503","0.43371277515595","0.102640674591506","0.0387945284812902","0.394965277161657","0.0843283284497272","0.0318731122222502","0","0","0","0","0","0","0","0","0",22.7001842347917,3.75011276908904,1.41740939649391,1962.14285714286,"3.75011276908904","1.41740939649391",1
"1011","aenictus cornutus",4,0.360169036202352,0.0348587684169407,0.0174293842084704,107.259351984052,19.7467735375995,9.87338676879975,85.4036323055373,10.351813159953,5.17590657997649,76.6592492556707,3.99031943293785,1.99515971646893,NA,NA,NA,NA,NA,NA,"0.0469706404467755","0.0771514597102648","0.0385757298551324","0.0720311076732179","0.144062215346436","0.0720311076732179","0.0247935724934995","0.049587144986999","0.0247935724934995","0.193318511702355","0.195944742822888","0.0979723714114438","0.172180759494752","0.165990390512004","0.0829951952560021","0.579375090258618","0.0774383275984294","0.0387191637992147","0","0","0","0","0","0","0","0","0",28.8489008545187,3.53721086798215,1.76860543399107,2208.25,"3.53721086798215","1.76860543399107",1
"1012","nomamyrmex hartigii",6,0.364877743047063,0.0677542024070094,0.0276605373044041,110.587448064924,20.2388496654396,8.26247577687086,82.6623899453348,18.2336665096129,7.44386318143767,75.5002008890785,15.8867413400919,6.48573499313409,NA,NA,NA,NA,NA,NA,"0.0859042890052266","0.060679472201984","0.0247722907927095","0.0696494256660605","0.0862715272468826","0.0352202035142464","0","0","0","0.236639035548267","0.10123683370882","0.0413297642936001","0.216524424702326","0.09009904885702","0.0367827826682985","0.566323733078731","0.0793680379036849","0.0324018657916504","0","0","0","0","0","0","0","0","0",23.4351199721312,7.97384447670935,3.25530837604131,1854.66666666667,"7.97384447670935","3.25530837604131",1
"1013","parasyscia centurio",4,0.338074173180827,0.0451103443386131,0.0225551721693065,100.70375785453,17.1558670480574,8.57793352402869,81.1397307232186,12.0118628972268,6.00593144861339,71.714070467692,11.1132029522715,5.55660147613577,NA,NA,NA,NA,NA,NA,"0.0549915553717249","0.0723987427488905","0.0361993713744453","0.0762107616750969","0.0908731476900351","0.0454365738450175","0","0","0","0.243143881107052","0.138055659787735","0.0690278298938674","0.234280386149375","0.119763824833643","0.0598819124168214","0.605083302531257","0.0672779099923819","0.0336389549961909","0","0","0","0","0","0","0","0","0",41.5233500004159,9.88088425861791,4.94044212930895,2388,"9.88088425861791","4.94044212930895",1
"1014","aenictus binghami",4,0.319149080906223,0.0687671553048832,0.0343835776524416,91.7330953215831,18.6847955056037,9.34239775280185,75.1830798526078,16.0295870168207,8.01479350841036,71.0329359405907,16.4947341897846,8.24736709489232,NA,NA,NA,NA,NA,NA,"0.00867236373968003","0.0104038163333817","0.00520190816669085","0","0","0","0","0","0","0.1581724985192","0.0264141410776345","0.0132070705388172","0.163401813083092","0.0471749988792826","0.0235874994396413","0.64026237128791","0.0732737078651125","0.0366368539325562","0","0","0","0","0","0","0","0","0",31.5854864135303,8.70838642060342,4.35419321030171,2226.75,"8.70838642060342","4.35419321030171",1
"1015","lioponera fervida",5,0.53377909956361,0.0497895602362072,0.022266568251596,181.117948257098,12.7783070588545,5.71463264419279,127.256119916192,14.0684547039791,6.29160421129478,91.1093925203429,13.7196559958742,6.13561668693745,NA,NA,NA,NA,NA,NA,"0.292588835969769","0.0117354238648049","0.00524824110129541","0.407368329197292","0.0465649715277616","0.0208244883412834","0.162386460479213","0.0685264207482238","0.0306459470095561","0.443008813565159","0.0609735238069382","0.0272681888120031","0.308731065253382","0.0611748516689891","0.0273582253690652","0.289733536246674","0.050111008073939","0.0224103240948737","0","0","0","0","0","0","0","0","0",35.6227057373165,7.07052072383788,3.1620329949645,2303.8,"7.07052072383788","3.1620329949645",1
"1016","lioponera turneri",6,0.323031237016001,0.0463827687069769,0.0189356860316041,90.1318361634716,12.4661290828421,5.08927588677214,79.6283003917055,11.8748148829191,4.84787287552657,74.6140947146889,11.6697582561712,4.76415885820844,NA,NA,NA,NA,NA,NA,"0","0","0","4.83881993373902e-05","0.000118526397948685","4.83881993373903e-05","0","0","0","0.131802130393811","0.0509275083669513","0.020791068228392","0.138114244298844","0.052660247038978","0.0214984558290675","0.646541818966778","0.0488867807170279","0.0199579446540084","0","0","0","0","0","0","0","0","0",33.7643295763263,8.40678594374385,3.43205598982906,1702.16666666667,"8.40678594374385","3.43205598982906",1
"1017","ooceraea australis",7,0.484608060921355,0.0887631089446397,0.0335493016949214,168.904263570657,25.9126011894583,9.7940426528719,119.247933009495,24.030139892543,9.08253916082304,78.2458474992338,21.4412475587831,8.10402983421582,NA,NA,NA,NA,NA,NA,"0.264807404518004","0.0316512403919732","0.0119630443948405","0.416440075605082","0.0687410858102617","0.0259816882723576","0.198169617558741","0.0755016874706161","0.0285369555161388","0.502446193069363","0.104734911944766","0.0395860757988712","0.375161487042933","0.10921430691746","0.0412791279591256","0.3376303389386","0.101618043880229","0.0384080104034192","0","0","0","0","0","0","0","0","0",28.1447822796555,5.19821534798182,1.96474072458842,2139.85714285714,"5.19821534798182","1.96474072458842",1
"1018","pseudomyrmex boopis",9,0.443257187685912,0.0620573465037989,0.020685782167933,140.139297737185,25.6909528672745,8.56365095575818,113.426669732444,18.646211934551,6.21540397818365,85.9218679826303,9.04192510850707,3.01397503616902,NA,NA,NA,NA,NA,NA,"0.0878484704683672","0.070123465308319","0.0233744884361063","0.220806538270083","0.136232065180037","0.0454106883933458","0.108159310817492","0.10675076977293","0.0355835899243102","0.355729406577897","0.0955817354844766","0.0318605784948255","0.287753747272831","0.0599397959864378","0.0199799319954793","0.450434126520844","0.100748834773626","0.0335829449245419","0","0","0","0","0","0","0","0","0",25.9395475282776,6.90566250884121,2.30188750294707,1961.77777777778,"6.90566250884121","2.30188750294707",1
"1019","pseudomyrmex laevigatus",3,0.510904165280645,0.10564877261966,0.0609963473115141,171.400863764053,38.5056984869608,22.2312753867814,136.048925124452,31.3344897511671,18.0909760927559,89.1602605290761,22.3900381063806,12.9268945278848,NA,NA,NA,NA,NA,NA,"0.15144070500428","0.0862440478750288","0.0497930242566508","0.368263981454785","0.14157101400303","0.0817360630440976","0.233388085896407","0.135269374383449","0.0780978097133968","0.42530149921285","0.0806273686104973","0.0465502329713218","0.309225928376136","0.095054107113605","0.0548795143296194","0.327839749944891","0.151002739164552","0.0871814721050251","0","0","0","0","0","0","0","0","0",28.4818690725731,3.66898580819163,2.11828994401236,1328.33333333333,"3.66898580819163","2.11828994401236",1
"1020","pseudomyrmex nigrocinctus",11,0.489297184646115,0.0600323532420748,0.0181004355441852,157.904580926019,26.2065983303075,7.90158669938038,124.98061860468,16.0419640763931,4.83683415834148,91.6369832434991,9.77368294634286,2.94687628662859,NA,NA,NA,NA,NA,NA,"0.139416563147677","0.093895895535253","0.0283106777131674","0.292017931144829","0.136190960258589","0.0410631195469039","0.142074396117019","0.0977829112491883","0.0294826570474709","0.383744128839721","0.0912087474120932","0.0275004720694739","0.28902447996748","0.0660391020800226","0.0199115384628558","0.380766349309728","0.102770973844343","0.030986614507374","0","0","0","0","0","0","0","0","0",28.6320995689999,3.81311281164987,1.14969677086725,2622.63636363636,"3.81311281164987","1.14969677086725",1
"1021","pseudomyrmex spinicola",5,0.464530609287007,0.0692376413982157,0.0309640145536328,155.559245044561,22.724381659424,10.1626524274243,114.614055310227,18.0475348821936,8.07110296457672,81.3513656918128,15.7567846597632,7.04664832121129,NA,NA,NA,NA,NA,NA,"0.201586358223947","0.0846735972940424","0.0378671838897842","0.340255264180321","0.0771279998700383","0.0344926901356001","0.142678837837231","0.0480180348500597","0.0214743180141375","0.454725283867946","0.0584576572909581","0.0261430591015937","0.356630524392","0.0675666301132765","0.0302167155887741","0.389963744923291","0.0891152221938198","0.0398535389310758","0","0","0","0","0","0","0","0","0",24.3388301706636,7.06609087990415,3.1600519085314,1886.6,"7.06609087990415","3.1600519085314",1
"1022","pseudomyrmex elongatulus",5,0.495635207896781,0.0351584906745603,0.0157233550269219,168.190437791877,13.9764832191884,6.25047331289806,131.328956976938,8.37263385222326,3.74435568885743,84.5835182354809,6.11440418053021,2.73444467791489,NA,NA,NA,NA,NA,NA,"0.171186004032755","0.0570902916261973","0.0255315545862928","0.385803135753156","0.0567823045712173","0.0253938185880678","0.246373295242195","0.0517331268085566","0.0231357576465099","0.462561506530412","0.0261577464530837","0.0116980998414598","0.343341053695631","0.0242826275821508","0.0108595211892001","0.340429655718128","0.0548097381144642","0.0245116600505806","0","0","0","0","0","0","0","0","0",25.5478568604215,6.27267034775618,2.80522345960601,2538.2,"6.27267034775618","2.80522345960601",1
"1023","pseudomyrmex pallens",4,0.471935051615232,0.0589212476744961,0.0294606238372481,158.333834557066,18.8948654337603,9.44743271688016,119.016905424249,16.8339701293298,8.41698506466488,82.3530417667022,13.857151409804,6.92857570490198,NA,NA,NA,NA,NA,NA,"0.186850784647516","0.101812559719207","0.0509062798596033","0.349605050881152","0.0708941540205941","0.035447077010297","0.172945037565819","0.0273312028583869","0.0136656014291935","0.45707508682307","0.0625311928545445","0.0312655964272723","0.353590866493899","0.0612514506977076","0.0306257253488538","0.379083001736995","0.0740975115049424","0.0370487557524712","0","0","0","0","0","0","0","0","0",22.4972388052226,2.65373033242363,1.32686516621182,2336.75,"2.65373033242363","1.32686516621182",2
"1024","pseudomyrmex urbanus",5,0.485034458535941,0.0496239969604856,0.0221925261037777,162.893847940141,20.9584354136187,9.37289725737807,128.683187337217,14.1439571657869,6.32536993870896,84.4737259131893,5.07927744032608,2.27152192663005,NA,NA,NA,NA,NA,NA,"0.148588113956926","0.0578768913654807","0.0258833326839171","0.359057758476596","0.080504550239174","0.036002729366568","0.225654105773448","0.0773784116257703","0.0346046776772365","0.448328741516083","0.0237162735798429","0.0106062399795022","0.339462839755477","0.0218377117263386","0.00976612157862749","0.361200596313174","0.0821899427985048","0.0367564598328552","0","0","0","0","0","0","0","0","0",30.136453027883,4.75845746160742,2.12804687043906,2293,"4.75845746160742","2.12804687043906",1
"1025","pseudomyrmex mordax",15,0.55196015153089,0.0735896319704039,0.0190007612716605,188.526753078686,22.7884737783965,5.88395862861426,144.4066427058,21.6379192220997,5.58688671958491,92.9729242020681,17.1990169976386,4.44076709353284,NA,NA,NA,NA,NA,NA,"0.218927549698145","0.0592193903592279","0.0152903808422564","0.433595228233197","0.061231224571945","0.0158098342023353","0.269969909818873","0.0500297340010274","0.0129176217734111","0.444452509179487","0.0732017508344584","0.0189006107930055","0.300555295544807","0.0839111989656091","0.0216657784102734","0.260679399691429","0.0893665638368489","0.0230743475631932","0","0","0","0","0","0","0","0","0",27.2149672362038,6.45305021791554,1.66617040174847,2268.46666666667,"6.45305021791554","1.66617040174847",1
"1026","pseudomyrmex pallidus",5,0.45881757258105,0.0950539470901071,0.0425094174446296,167.58838140798,28.6134741762361,12.7963346660997,123.638255321407,22.5328742169705,10.0770076955197,66.4085806083563,24.1601356864461,10.8047411481024,NA,NA,NA,NA,NA,NA,"0.216476636556535","0.103600940952478","0.0463317493005365","0.460403052442003","0.103400088002737","0.046241925130716","0.311604195015768","0.0617665705654608","0.0276228501042816","0.556562678123721","0.113417419270045","0.050721811864083","0.418330448171602","0.110071960161697","0.0492256770676407","0.342790661145178","0.112209702651906","0.0501817045729402","0","0","0","0","0","0","0","0","0",25.7739639758414,4.91091159877514,2.19622643327068,2032.8,"4.91091159877514","2.19622643327068",1
"1027","pseudomyrmex simplex",11,0.495741602198707,0.0486756645636757,0.0146762650708101,173.139611508388,16.3713674223176,4.93615300407958,132.212385427219,13.996724974011,4.22017136659924,79.6886056129529,11.3724215876542,3.42891412399879,NA,NA,NA,NA,NA,NA,"0.203094553355088","0.0408825144276314","0.012326541894795","0.431235770038869","0.0572630571084417","0.0172654613433995","0.283710398666935","0.0602394521793456","0.0181628782232224","0.497144444428156","0.0533643767037008","0.0160899649724871","0.364084172587764","0.0579515461558278","0.017473048601804","0.321021131339656","0.0642014408718337","0.0193574627610964","0","0","0","0","0","0","0","0","0",25.9856903505552,4.02826241701159,1.21456681766524,2397.63636363636,"4.02826241701159","1.21456681766524",1
"1028","pseudomyrmex viduus",6,0.434233985384208,0.0684671190834127,0.027951584318789,145.332189176313,23.9453503754223,9.77564835532436,104.607617176469,20.1016279689961,8.20645525388325,76.1271433696328,11.4099129250497,4.65807744599307,NA,NA,NA,NA,NA,NA,"0.204279405438112","0.0331023343429335","0.0135139714058658","0.309636900028792","0.0749888244700123","0.0306140593937772","0.095432634370759","0.0849568271112964","0.0346834794314207","0.451968405263602","0.0324746873974202","0.0132577356133452","0.369968999535046","0.0457403349360245","0.0186734135428765","0.430069846367399","0.0939033348055775","0.0383358759032328","0","0","0","0","0","0","0","0","0",27.166218209618,4.73186728621491,1.93177673029911,2109.83333333333,"4.73186728621491","1.93177673029911",1
"1029","pseudomyrmex flavicornis",12,0.415130972968678,0.0548974594326857,0.0158475314906438,114.118647460582,14.5492319454833,4.20000149011355,103.164343330361,15.0116982638152,4.33350401680357,97.5981487534444,14.0272598931028,4.04932113763788,NA,NA,NA,NA,NA,NA,"0","0","0","0.00612600183957672","0.0131014614242159","0.00378206614002429","0","0","0","0.1127664871415","0.0576289688223856","0.0166360503313625","0.0925774212852316","0.0579086776262709","0.0167167953079714","0.552475892311445","0.057055811550915","0.0164705940788767","0","0","0","0","0","0","0","0","0",29.5690381826632,6.80021767512284,1.96305375264011,2923.83333333333,"6.80021767512284","1.96305375264011",1
"1030","dolichoderus taschenbergi",6,0.327873107431669,0.0344874638101795,0.0140794481429401,88.3586739733219,8.89574403078547,3.63167229297228,79.7479204646204,9.1112925691804,3.719669615284,79.2375919102096,8.53984986730524,3.48637910914541,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0238344910068457","0.0371399187967629","0.0151623083567452","0.0265667490569437","0.0410316905806523","0.0167511175343935","0.653495396183052","0.0348852707089626","0.0142418521293031","0","0","0","0","0","0","0","0","0",28.0463418658294,5.86753670088056,2.39541182736846,1855.5,"5.86753670088056","2.39541182736846",1
"1031","turneria bidentata",7,0.427715293550626,0.0702009258075752,0.02653345592762,133.55881858588,32.1764182784892,12.1615429779536,107.180541965304,23.2194586060304,8.77613043558785,84.5759811249398,6.07144927370095,2.29479212513663,NA,NA,NA,NA,NA,NA,"0.0790882589373348","0.083586556419308","0.0315927487476798","0.172374877259022","0.188615180227191","0.0712898371961108","0.0984600631156425","0.123786233079644","0.046786798351745","0.302055210095832","0.146329186239344","0.0553072337628229","0.243667235968233","0.0955225961210226","0.0361041477033556","0.476239927114197","0.126182032464664","0.0476923254037398","0","0","0","0","0","0","0","0","0",22.1457560242364,5.23817512686253,1.97984410135464,1790,"5.23817512686253","1.97984410135464",1
"1032","dolichoderus diversus",16,0.415499836542458,0.0761310234830911,0.0190327558707728,130.566493179919,29.7091968834006,7.42729922085016,101.01572783173,20.324788457462,5.0811971143655,81.3384234567344,12.2323608830531,3.05809022076328,NA,NA,NA,NA,NA,NA,"0.116601878812344","0.0844926803922236","0.0211231700980559","0.192740101523766","0.137472893239621","0.0343682233099052","0.0619678501076737","0.070213050751187","0.0175532626877968","0.322645144815437","0.144040375104739","0.0360100937761847","0.268732394751584","0.113235678185383","0.0283089195463458","0.487974536549337","0.116506654444708","0.0291266636111771","0","0","0","0","0","0","0","0","0",27.6350922552466,5.03865587289454,1.25966396822364,1743.0625,"5.03865587289454","1.25966396822364",1
"1033","dorymyrmex flavus",7,0.475090485190515,0.0518770333849384,0.0196076755846203,155.431726146416,14.5408657673161,5.49593066684154,121.058687437556,15.6072760060381,5.89899585073175,86.8644213007467,15.6613771030447,5.91944414335108,NA,NA,NA,NA,NA,NA,"0.152426482018717","0.0520557188305876","0.0196752123349195","0.309440696106139","0.0749267951048658","0.0283196666260809","0.143390054385235","0.101808126619452","0.038479854925778","0.421964421182131","0.0909822026716739","0.0343880402860179","0.327209749453418","0.0825550974012141","0.0312028938834753","0.390463819033663","0.0570230030090827","0.0215526692817315","0","0","0","0","0","0","0","0","0",25.475343502455,4.82185893608844,1.8224913717035,1776.28571428571,"4.82185893608844","1.8224913717035",1
"1034","dolichoderus scabridus",4,0.271252017176635,0.0431219543424877,0.0215609771712439,72.2981423672569,13.1293220891574,6.56466104457869,66.5323360804652,10.0824131398047,5.04120656990237,67.9839722581991,8.73991033221785,4.36995516610892,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0217972091379995","0.0252982417475224","0.0126491208737612","0.031298186621604","0.0368144620752094","0.0184072310376047","0.71256968541681","0.0470400960351207","0.0235200480175604","0","0","0","0","0","0","0","0","0",23.5123648395208,3.85619632087153,1.92809816043576,2453.75,"3.85619632087153","1.92809816043576",1
"1035","dolichoderus niger",3,0.311647005143663,0.0192049107128023,0.0110879603697991,82.0916025431399,5.27782326897022,3.04715268507523,78.3470389143995,2.12264821075833,1.2255115158762,77.1300557582019,4.83322599181868,2.79046432743081,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.678072146889648","0.0206973461528244","0.011949618372844","0","0","0","0","0","0","0","0","0",23.5727192569305,2.3453848592048,1.35410857981516,2775.33333333333,"2.3453848592048","1.35410857981516",1
"1036","dolichoderus patens",9,0.432589257335366,0.125339405288266,0.0417798017627552,135.350825333364,47.5098396626969,15.836613220899,107.897137215854,33.7818091027263,11.2606030342421,85.5248689977965,18.7454524204853,6.24848414016176,NA,NA,NA,NA,NA,NA,"0.110938997931244","0.107894770215849","0.0359649234052831","0.20079694272073","0.182062910810582","0.0606876369368607","0.0915218516398146","0.103490277150325","0.0344967590501082","0.288879047485591","0.174781235123476","0.0582604117078254","0.226741361045698","0.135982932276596","0.0453276440921987","0.46921244967308","0.186313096716458","0.0621043655721528","0","0","0","0","0","0","0","0","0",29.8800666952305,8.52490795968469,2.84163598656156,1194.11111111111,"8.52490795968469","2.84163598656156",2
"1037","liometopum apiculatum",6,0.427297519616987,0.106772600366941,0.043589731568185,133.733155238946,36.1990045879003,14.7781817395038,102.321705607725,27.569033721987,11.2550108867418,84.1885797657173,22.5770737523048,9.21705176305498,NA,NA,NA,NA,NA,NA,"0.118520070414285","0.124887027700069","0.0509849155596663","0.18177395154626","0.156419540332896","0.0638580099360481","0.0420419448362807","0.0682752969161582","0.0278732732469343","0.326425172517147","0.11290947533158","0.0460951002812894","0.270245058540293","0.0883613354422384","0.0360733641373978","0.475556253964918","0.141956880736864","0.0579536538804072","0","0","0","0","0","0","0","0","0",24.3885633278677,2.7259086213476,1.11284753462586,1687.83333333333,"2.7259086213476","1.11284753462586",1
"1038","azteca trailii",7,0.458272217642923,0.0269216268865753,0.0101754185187355,144.220945529132,6.56531215547747,2.48145474898612,116.770745827273,8.10927951920142,3.06501955995948,89.4978854687583,8.2273628910048,3.1096508793543,NA,NA,NA,NA,NA,NA,"0.091813548868193","0.0468520253291573","0.0177084010629499","0.240785196321694","0.0342893003166371","0.0129601373240329","0.0911056372573835","0.0259687042193105","0.00981524760498417","0.374406532093244","0.0434749004456875","0.0164319678360829","0.302360473750379","0.042832085431542","0.016189006598019","0.434427664591637","0.025746322178343","0.0097311950940632","0","0","0","0","0","0","0","0","0",25.3500195132126,7.91071801155024,2.98997036436019,1857.71428571429,"7.91071801155024","2.98997036436019",3
